Grade,E_title,E_country,E_province,E_region_1,E_region_2,E_winery,E_FE_vintage,E_wine_variety,E_FE_wine_kind,FE_continent,E_price,FE_points_location,FE_points_variety,FE_points_winery
Pass,Château Phélan-Ségur 2012  Saint-Estèphe,France,Bordeaux,Saint-Estèphe,-,Château Phélan-Ségur,2012,Bordeaux-style Red Blend,red,0,,91.0,89.0,90.0
Pass,Darcie Kent Vineyards 2012 De Mayo Block Chardonnay (Livermore Valley),US,California,Livermore Valley,Central Coast,Darcie Kent Vineyards,2012,Chardonnay,white,1,30.0,89.0,88.0,88.5
Fail,Univitis 2013 Château Les Vergnes  (Bordeaux),France,Bordeaux,Bordeaux,-,Univitis,2013,Bordeaux-style Red Blend,red,0,13.0,86.0,89.0,84.0
Fail,Volver 2014 Tarima Sparkling (Alicante),Spain,Levante,Alicante,-,Volver,2014,Sparkling Blend,sparkling,0,12.0,87.0,90.0,87.0
Fail,Washington Hills 2014 Late Harvest Riesling (Washington),US,Washington,Washington,Washington Other,Washington Hills,2014,Riesling,white,1,10.0,88.0,90.0,86.0
Fail,Finca La Pica 2011 Crianza  (Rioja),Spain,Northern Spain,Rioja,-,Finca La Pica,2011,Tempranillo,red,0,25.0,88.0,88.0,84.0
Fail,Château Saint-Urban 2013  Blaye Côtes de Bordeaux,France,Bordeaux,Blaye Côtes de Bordeaux,-,Château Saint-Urban,2013,Bordeaux-style Red Blend,red,0,20.0,87.0,89.0,85.5
Fail,Crayelle Cellars 2013 Bishop's Block Red (Ancient Lakes),US,Washington,Ancient Lakes,Columbia Valley,Crayelle Cellars,2013,Red Blend,red,1,29.0,87.5,88.0,84.0
Fail,Domaine Beausejour 2014 Les Grenettes Sauvignon Blanc (Touraine),France,Loire Valley,Touraine,-,Domaine Beausejour,2014,Sauvignon Blanc,white,0,15.0,86.0,87.0,84.0
Fail,Niel Santofimia 2013 Red (Almansa),Spain,Central Spain,Almansa,-,Niel Santofimia,2013,Red Blend,red,0,10.0,86.5,88.0,85.0
Fail,Producta Vignobles 2013 Mission St. Vincent  (Bordeaux),France,Bordeaux,Bordeaux,-,Producta Vignobles,2013,Bordeaux-style Red Blend,red,0,12.0,86.0,89.0,85.0
Fail,Silver Thread 2014 Randolph O'Neill Vineyard Riesling (Cayuga Lake),US,New York,Cayuga Lake,Finger Lakes,Silver Thread,2014,Riesling,white,1,25.0,86.0,90.0,87.0
Fail,V. Sattui 2012 Malbec (Napa Valley),US,California,Napa Valley,Napa,V. Sattui,2012,Malbec,sparkling,1,37.0,89.0,88.0,88.5
Fail,Ventosa 2013 Riesling (Seneca Lake),US,New York,Seneca Lake,Finger Lakes,Ventosa,2013,Riesling,white,1,20.0,88.0,90.0,86.0
Fail,Cap Royal 2014  Bordeaux Blanc,France,Bordeaux,Bordeaux Blanc,-,Cap Royal,2014,Sauvignon Blanc,white,0,12.0,86.0,87.0,86.5
Fail,Cave B 2014 Dry Rosé (Ancient Lakes),US,Washington,Ancient Lakes,Columbia Valley,Cave B,2014,Rosé,rose,1,18.0,87.5,87.0,86.0
Fail,Château Barreyre 2013  Bordeaux Supérieur,France,Bordeaux,Bordeaux Supérieur,-,Château Barreyre,2013,Bordeaux-style Red Blend,red,0,25.0,86.0,89.0,87.5
Fail,Château Laronde Désormes 2013  Bordeaux Supérieur,France,Bordeaux,Bordeaux Supérieur,-,Château Laronde Désormes,2013,Bordeaux-style Red Blend,red,0,25.0,86.0,89.0,85.5
Fail,Château Roquevieille 2013  Castillon Côtes de Bordeaux,France,Bordeaux,Castillon Côtes de Bordeaux,-,Château Roquevieille,2013,Bordeaux-style Red Blend,red,0,,88.0,89.0,86.0
Fail,Cocobon 2013 Red (California),US,California,California,California Other,Cocobon,2013,Red Blend,red,1,9.0,85.0,88.0,84.0
Fail,Domaine de la Sanglière 2014 Juliette Rosé (Mediterranée),France,France Other,Mediterranée,-,Domaine de la Sanglière,2014,Rosé,rose,0,13.0,86.0,87.0,87.0
Fail,Doña Isadora 2012 Carmenère (Central Valley),Chile,Central Valley,-,-,Doña Isadora,2012,Carmenère,red,1,13.0,85.0,87.0,84.0
Fail,Ehret 2010 Bellarina Meritage (Knights Valley),US,California,Knights Valley,Sonoma,Ehret,2010,Meritage,red,1,22.0,88.0,88.0,88.0
Fail,Château de Belcier 2013  Castillon Côtes de Bordeaux,France,Bordeaux,Castillon Côtes de Bordeaux,-,Château de Belcier,2013,Bordeaux-style Red Blend,red,0,,88.0,89.0,87.0
Fail,Château des Tourtes 2012  Blaye Côtes de Bordeaux,France,Bordeaux,Blaye Côtes de Bordeaux,-,Château des Tourtes,2012,Bordeaux-style Red Blend,red,0,17.0,87.0,89.0,85.0
Fail,Château Donjon de Bruignac 2013 Premium  (Bordeaux Supérieur),France,Bordeaux,Bordeaux Supérieur,-,Château Donjon de Bruignac,2013,Merlot,red,0,23.0,86.0,87.0,86.0
Fail,Château Godard 2013  Francs Côtes de Bordeaux,France,Bordeaux,Francs Côtes de Bordeaux,-,Château Godard,2013,Bordeaux-style Red Blend,red,0,,87.0,89.0,84.0
Fail,Château Haut Boilon 2013  Blaye Côtes de Bordeaux,France,Bordeaux,Blaye Côtes de Bordeaux,-,Château Haut Boilon,2013,Bordeaux-style Red Blend,red,0,15.0,87.0,89.0,84.0
Pass,Helix by Reininger 2011 Stone Tree SoRhô Red (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Helix by Reininger,2011,Red Blend,red,1,33.0,89.0,88.0,88.0
Pass,Capanna 2009  Brunello di Montalcino,Italy,Tuscany,Brunello di Montalcino,-,Capanna,2009,Sangiovese,red,0,55.0,90.0,89.0,91.0
Pass,Cellers Unió 2009 Roureda Llicorella Gran Selecció Vitis 60 Red (Priorat),Spain,Catalonia,Priorat,-,Cellers Unió,2009,Red Blend,red,0,33.0,90.0,88.0,89.0
Pass,Château Haut Bertinerie 2010  Blaye Côtes de Bordeaux,France,Bordeaux,Blaye Côtes de Bordeaux,-,Château Haut Bertinerie,2010,Bordeaux-style Red Blend,red,0,35.0,87.0,89.0,88.5
Pass,Château Lalande-Borie 2011  Saint-Julien,France,Bordeaux,Saint-Julien,-,Château Lalande-Borie,2011,Bordeaux-style Red Blend,red,0,,93.0,89.0,91.0
Pass,Château Preuillac 2011  Médoc,France,Bordeaux,Médoc,-,Château Preuillac,2011,Bordeaux-style Red Blend,red,0,26.0,87.0,89.0,91.0
Pass,Koenig Vineyards 2011 Ice Wine Riesling,US,Idaho,-,-,Koenig Vineyards,2011,Riesling,white,1,20.0,86.0,90.0,86.0
Pass,Loring Wine Company 2012 Durell Vineyard Chardonnay (Sonoma Coast),US,California,Sonoma Coast,Sonoma,Loring Wine Company,2012,Chardonnay,white,1,40.0,90.0,88.0,91.0
Pass,Los Vencejos 2010 Malbec (Uco Valley),Argentina,Mendoza Province,Uco Valley,-,Los Vencejos,2010,Malbec,sparkling,1,24.0,87.0,88.0,90.0
Pass,Bolsignano 2009 Grazia  (Brunello di Montalcino),Italy,Tuscany,Brunello di Montalcino,-,Bolsignano,2009,Sangiovese,red,0,,90.0,89.0,91.0
Pass,Bouchaine 2012 Bouche d'Or Chardonnay (Carneros),US,California,Carneros,Napa-Sonoma,Bouchaine,2012,Chardonnay,white,1,30.0,89.0,88.0,88.0
Pass,Syncline 2011 Mourvèdre (Red Mountain),US,Washington,Red Mountain,Columbia Valley,Syncline,2011,Mourvèdre,red,1,45.0,90.0,90.0,90.0
Pass,Uccelliera 2008 Riserva  (Brunello di Montalcino),Italy,Tuscany,Brunello di Montalcino,-,Uccelliera,2008,Sangiovese,red,0,,90.0,89.0,92.0
Pass,Villadoria 2004 Riserva  (Barolo),Italy,Piedmont,Barolo,-,Villadoria,2004,Nebbiolo,red,0,50.0,91.0,90.0,88.0
Pass,Château Cos d'Estournel 2011 Les Pagodes de Cos  (Saint-Estèphe),France,Bordeaux,Saint-Estèphe,-,Château Cos d'Estournel,2011,Bordeaux-style Red Blend,red,0,,91.0,89.0,93.0
Pass,Château de Roquebrune 2010 Cuvée Reine  (Lalande de Pomerol),France,Bordeaux,Lalande de Pomerol,-,Château de Roquebrune,2010,Bordeaux-style Red Blend,red,0,29.0,89.0,89.0,89.5
Fail,Quinta do Casal Branco 2014 Terra de Lobos Tinto Red (Tejo),Portugal,Tejo,-,-,Quinta do Casal Branco,2014,Port,,0,10.0,86.0,88.0,87.0
Fail,Real Companhia Velha 2014 Gewurztraminer (Duriense),Portugal,Duriense,-,-,Real Companhia Velha,2014,Gewürztraminer,white,0,20.0,89.0,88.0,88.0
Fail,Jean-Marc Burgaud 2014  Beaujolais-Villages,France,Beaujolais,Beaujolais-Villages,-,Jean-Marc Burgaud,2014,Chardonnay,white,0,19.0,86.0,88.0,85.0
Fail,Jean-Marc Burgaud 2014 Les Vignes de Thulon  (Beaujolais-Villages),France,Beaujolais,Beaujolais-Villages,-,Jean-Marc Burgaud,2014,Gamay,red,0,,86.0,88.0,85.0
Fail,Jewelry Box 2012 Chardonnay (Central Coast),US,California,Central Coast,Central Coast,Jewelry Box,2012,Chardonnay,white,1,28.0,86.0,88.0,85.0
Fail,Juvé y Camps 2013 Essential Xarel-lo (Cava),Spain,Catalonia,Cava,-,Juvé y Camps,2013,Xarel-lo,white,0,15.0,89.0,87.0,88.0
Fail,Magnolia Court 2013 Chardonnay (Central Coast),US,California,Central Coast,Central Coast,Magnolia Court,2013,Chardonnay,white,1,15.0,86.0,88.0,84.0
Fail,Mamarracho 2014 The Issue of Inexpensive Wines is When They Are Not Good Enough Red (Valencia),Spain,Levante,Valencia,-,Mamarracho,2014,Red Blend,red,0,11.0,87.0,88.0,85.0
Fail,Mantel Blanco 2014 Verdejo (Rueda),Spain,Northern Spain,Rueda,-,Mantel Blanco,2014,Verdejo,white,0,16.0,87.0,86.0,85.0
Fail,Quinta da Lapa 2014 Selection Branco White (Tejo),Portugal,Tejo,-,-,Quinta da Lapa,2014,Port,,0,11.0,86.0,88.0,86.0
Fail,Real Companhia Velha 2014 Quinta de Cidrô Sauvignon Blanc (Duriense),Portugal,Duriense,-,-,Real Companhia Velha,2014,Sauvignon Blanc,white,0,20.0,89.0,87.0,88.0
Fail,Castillo de Liria 2014 Winemaker's Selection White (Valencia),Spain,Levante,Valencia,-,Castillo de Liria,2014,White Blend,white,0,9.0,87.0,87.0,84.0
Fail,San Felipe 2013 Oak Cask Estate Bottled Malbec (Mendoza),Argentina,Mendoza Province,Mendoza,-,San Felipe,2013,Malbec,sparkling,1,12.0,86.0,88.0,84.0
Fail,Tarantas 2014 Brut Sparkling (Cava),Spain,Catalonia,Cava,-,Tarantas,2014,Sparkling Blend,sparkling,0,15.0,89.0,90.0,83.0
Fail,Domaine André Colonge 2014  Beaujolais,France,Beaujolais,Beaujolais,-,Domaine André Colonge,2014,Gamay,red,0,,85.0,88.0,85.0
Fail,Domaine du Vissoux 2014 Les Griottes Rosé (Beaujolais Rosé),France,Beaujolais,Beaujolais Rosé,-,Domaine du Vissoux,2014,Rosé,rose,0,,85.0,87.0,88.5
Fail,Domaine Pral 2014 Les Pays de Pierres Dorées  (Beaujolais),France,Beaujolais,Beaujolais,-,Domaine Pral,2014,Gamay,red,0,15.0,85.0,88.0,85.5
Fail,Espaço Rural 2014 Alves Vieira Branco White (Alentejano),Portugal,Alentejano,-,-,Espaço Rural,2014,Port,,0,13.0,87.0,88.0,88.0
Fail,Georges Duboeuf 2014  Chiroubles,France,Beaujolais,Chiroubles,-,Georges Duboeuf,2014,Gamay,red,0,20.0,88.0,88.0,88.0
Fail,Georges Duboeuf 2014 Domaine du Paradis  (Saint-Amour),France,Beaujolais,Saint-Amour,-,Georges Duboeuf,2014,Gamay,red,0,22.0,88.0,88.0,88.0
Fail,Limited by Cambridge Cellars 2013 Cabernet Sauvignon (Central Coast),US,California,Central Coast,Central Coast,Limited by Cambridge Cellars,2013,Cabernet Sauvignon,red,1,18.0,86.0,88.0,84.5
Fail,Loron et Fils 2014 Beau!  (Beaujolais),France,Beaujolais,Beaujolais,-,Loron et Fils,2014,Gamay,red,0,12.0,85.0,88.0,87.0
Fail,Adegas Moure 2013 Tradición Joven Red (Ribeira Sacra),Spain,Galicia,Ribeira Sacra,-,Adegas Moure,2013,Red Blend,red,0,23.0,88.0,88.0,84.0
Fail,Bocopa 2012 Alcanta Crianza Red (Alicante),Spain,Levante,Alicante,-,Bocopa,2012,Red Blend,red,0,16.0,87.0,88.0,85.0
Fail,Cairdean Estate 2011 Chardonnay (Napa Valley),US,California,Napa Valley,Napa,Cairdean Estate,2011,Chardonnay,white,1,46.0,89.0,88.0,86.0
Fail,Viluko 2011 Cabernet Sauvignon (Sonoma County),US,California,Sonoma County,Sonoma,Viluko,2011,Cabernet Sauvignon,red,1,50.0,87.0,88.0,87.0
Fail,Alias 2013 Secret Agent Red (California),US,California,California,California Other,Alias,2013,Red Blend,red,1,10.0,85.0,88.0,84.5
Fail,Bodegas Paniza 2013 Agostón Viura-Chardonnay (Cariñena),Spain,Northern Spain,Cariñena,-,Bodegas Paniza,2013,Chardonnay,white,0,13.0,85.0,88.0,85.0
Fail,Bota Box 2013 Sauvignon Blanc (California),US,California,California,California Other,Bota Box,2013,Sauvignon Blanc,white,1,23.0,85.0,87.0,84.0
Fail,Viña Arnáiz 2010 Crianza  (Ribera del Duero),Spain,Northern Spain,Ribera del Duero,-,Viña Arnáiz,2010,Tempranillo,red,0,25.0,88.0,88.0,88.0
Fail,Good Harbor 2011 Dry Riesling (Leelanau Peninsula),US,Michigan,Leelanau Peninsula,-,Good Harbor,2011,Riesling,white,1,19.0,86.0,90.0,83.5
Fail,Long Meadow Ranch 2011 Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Long Meadow Ranch,2011,Cabernet Sauvignon,red,1,47.0,89.0,88.0,90.0
Fail,Mario Bazán 2009 Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Mario Bazán,2009,Cabernet Sauvignon,red,1,60.0,89.0,88.0,85.0
Fail,Medlock Ames 2011 Bell Mountain Vineyard Cabernet Sauvignon (Alexander Valley),US,California,Alexander Valley,Sonoma,Medlock Ames,2011,Cabernet Sauvignon,red,1,42.0,88.0,88.0,89.0
Fail,Peirano 2012 The Other Red (Lodi),US,California,Lodi,Central Valley,Peirano,2012,Red Blend,red,1,13.0,87.0,88.0,84.0
Fail,Marilyn Sauvignon Blonde 2013 Sauvignon Blanc (Napa Valley),US,California,Napa Valley,Napa,Marilyn Sauvignon Blonde,2013,Sauvignon Blanc,white,1,16.0,89.0,87.0,86.0
Fail,Zudugarai 2013 White (Getariako Txakolina),Spain,Northern Spain,Getariako Txakolina,-,Zudugarai,2013,White Blend,white,0,25.0,86.0,87.0,84.0
Fail,Cascada Peak 2012 Cabernet Sauvignon (Mendoza),Argentina,Mendoza Province,Mendoza,-,Cascada Peak,2012,Cabernet Sauvignon,red,1,,86.0,88.0,83.0
Fail,Eresma 2012 Fermentado en Barrica Verdejo (Rueda),Spain,Northern Spain,Rueda,-,Eresma,2012,Verdejo,white,0,30.0,87.0,86.0,85.5
Fail,Witching Stick 2012 Fashauer Vineyard Zinfandel (Anderson Valley),US,California,Anderson Valley,-,Witching Stick,2012,Zinfandel,red,1,38.0,89.0,88.0,87.0
Fail,Heritage 2013 Estate Reserve Barrel Fermented Chardonnay (Outer Coastal Plain),US,New Jersey,Outer Coastal Plain,-,Heritage,2013,Chardonnay,white,1,25.0,83.0,88.0,82.5
Fail,Alamos 2013 Red (Mendoza),Argentina,Mendoza Province,Mendoza,-,Alamos,2013,Red Blend,red,1,13.0,86.0,88.0,85.0
Fail,Dopff Au Moulin 2013 Gewurztraminer (Alsace),France,Alsace,Alsace,-,Dopff Au Moulin,2013,Gewürztraminer,white,0,21.0,90.0,88.0,87.0
Fail,Black Box 2013 Malbec (Mendoza),Argentina,Mendoza Province,Mendoza,-,Black Box,2013,Malbec,sparkling,1,25.0,86.0,88.0,84.0
Fail,Hendry 2011 Hendry Vineyard Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Hendry,2011,Cabernet Sauvignon,red,1,55.0,89.0,88.0,87.0
Fail,White Oak 2012 Chardonnay (Russian River Valley),US,California,Russian River Valley,Sonoma,White Oak,2012,Chardonnay,white,1,,89.0,88.0,86.0
Fail,Feudi del Pisciotto 2012 Giambattista Valli  (Cerasuolo di Vittoria),Italy,Sicily & Sardinia,Cerasuolo di Vittoria,-,Feudi del Pisciotto,2012,Red Blend,red,0,30.0,87.0,88.0,86.0
Pass,Château Beausejour-Duffau-Lagarrosse 2009  Saint-Émilion,France,Bordeaux,Saint-Émilion,-,Château Beausejour-Duffau-Lagarrosse,2009,Bordeaux-style Red Blend,red,0,180.0,91.0,89.0,93.0
Pass,Château Clerc Milon 2009  Pauillac,France,Bordeaux,Pauillac,-,Château Clerc Milon,2009,Bordeaux-style Red Blend,red,0,74.0,92.0,89.0,94.0
Pass,Château Magdelaine 2009  Saint-Émilion,France,Bordeaux,Saint-Émilion,-,Château Magdelaine,2009,Bordeaux-style Red Blend,red,0,,91.0,89.0,93.0
Pass,Hundred Acre 2008 Few and Far Between Vineyard Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Hundred Acre,2008,Cabernet Sauvignon,red,1,300.0,89.0,88.0,94.0
Pass,Monteverro 2008 Tinata Red (Toscana),Italy,Tuscany,Toscana,-,Monteverro,2008,Red Blend,red,0,130.0,89.0,88.0,91.0
Pass,Mazzei 2008 Castello di Fonterutoli Siepi Red (Toscana),Italy,Tuscany,Toscana,-,Mazzei,2008,Red Blend,red,0,120.0,89.0,88.0,90.0
Pass,Nefarious 2009 Cabernet Sauvignon (Wahluke Slope),US,Washington,Wahluke Slope,Columbia Valley,Nefarious,2009,Cabernet Sauvignon,red,1,30.0,88.0,88.0,89.0
Pass,Prospect 772 2009 The Brawler Syrah-Viognier (Calaveras County),US,California,Calaveras County,Sierra Foothills,Prospect 772,2009,Viognier,white,1,36.0,88.0,88.0,92.0
Pass,Quilceda Creek 2008 Palengat Red Wine Red (Horse Heaven Hills),US,Washington,Horse Heaven Hills,Columbia Valley,Quilceda Creek,2008,Red Blend,red,1,85.0,88.0,88.0,94.0
Pass,Castellare di Castellina 2009 Poggio ai Merli Merlot (Toscana),Italy,Tuscany,Toscana,-,Castellare di Castellina,2009,Merlot,red,0,75.0,89.0,87.0,90.5
Pass,Castro Pena Alba 2007 Picos de Couto Grande Escolha Red (Dão),Portugal,Dão,-,-,Castro Pena Alba,2007,Port,,0,,90.0,88.0,87.5
Pass,Château de Pez 2009  Saint-Estèphe,France,Bordeaux,Saint-Estèphe,-,Château de Pez,2009,Bordeaux-style Red Blend,red,0,45.0,91.0,89.0,92.0
Pass,Château Gruaud Larose 2009  Saint-Julien,France,Bordeaux,Saint-Julien,-,Château Gruaud Larose,2009,Bordeaux-style Red Blend,red,0,90.0,93.0,89.0,93.0
Pass,Doyenne 2009 Métier Red (Yakima Valley),US,Washington,Yakima Valley,Columbia Valley,Doyenne,2009,Red Blend,red,1,36.0,88.0,88.0,91.0
Pass,Gérard Bertrand 2008 L'Hospitalitas - La Clape Red (Coteaux du Languedoc),France,Languedoc-Roussillon,Coteaux du Languedoc,-,Gérard Bertrand,2008,Red Blend,red,0,75.0,88.0,88.0,89.0
Pass,Argiano 2006 L'Orciaia  (Brunello di Montalcino),Italy,Tuscany,Brunello di Montalcino,-,Argiano,2006,Sangiovese,red,0,,90.0,89.0,88.5
Pass,Château du Tertre 2009  Margaux,France,Bordeaux,Margaux,-,Château du Tertre,2009,Bordeaux-style Red Blend,red,0,47.0,91.0,89.0,91.5
Pass,Château La Conseillante 2009  Pomerol,France,Bordeaux,Pomerol,-,Château La Conseillante,2009,Bordeaux-style Red Blend,red,0,270.0,91.0,89.0,92.0
Pass,Chester Kidder 2007 Red Wine Red (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Chester Kidder,2007,Red Blend,red,1,50.0,89.0,88.0,91.0
Pass,Patz & Hall 2009 Hyde Vineyard Chardonnay (Carneros),US,California,Carneros,Napa-Sonoma,Patz & Hall,2009,Chardonnay,white,1,55.0,89.0,88.0,91.0
Pass,Quinta de Foz de Arouce 2007 Vinhas Velhas de Santa Maria Baga (Beiras),Portugal,Beiras,-,-,Quinta de Foz de Arouce,2007,Baga,red,0,70.0,90.5,90.0,91.5
Pass,Tenuta Monteti 2004 Monteti Red (Toscana),Italy,Tuscany,Toscana,-,Tenuta Monteti,2004,Red Blend,red,0,60.0,89.0,88.0,92.0
Pass,Volker Eisele Family Estate 2008 Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Volker Eisele Family Estate,2008,Cabernet Sauvignon,red,1,48.0,89.0,88.0,91.5
Pass,Angel Vine 2009 The Hellion Red (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Angel Vine,2009,Red Blend,red,1,22.0,89.0,88.0,89.0
Fail,La Chablisienne 2005 Les Vénérables  (Chablis),France,Burgundy,Chablis,-,La Chablisienne,2005,Chardonnay,white,0,23.0,91.0,88.0,91.0
Fail,Lake Breeze 2003 Follett Family Vineyards Cabernet Sauvignon (Langhorne Creek),Australia,South Australia,Langhorne Creek,-,Lake Breeze,2003,Cabernet Sauvignon,red,1,20.0,88.0,88.0,89.0
Fail,Longview 2006 Devils Elbow Single Vineyard Cabernet Sauvignon (Adelaide Hills),Australia,South Australia,Adelaide Hills,-,Longview,2006,Cabernet Sauvignon,red,1,25.0,88.0,88.0,87.5
Fail,Villa Matilde 2003 Red (Falerno del Massico),Italy,Southern Italy,Falerno del Massico,-,Villa Matilde,2003,Red Blend,red,0,21.0,87.0,88.0,88.0
Fail,Williams Selyem 2005 Hawk Hill Vineyard Chardonnay (Russian River Valley),US,California,Russian River Valley,Sonoma,Williams Selyem,2005,Chardonnay,white,1,46.0,89.0,88.0,93.0
Fail,Craneford 2005 Allyson Parsons Cabernet Sauvignon (Barossa Valley),Australia,South Australia,Barossa Valley,-,Craneford,2005,Cabernet Sauvignon,red,1,18.0,89.0,88.0,87.0
Fail,Ponzi 2005 Reserve Chardonnay (Willamette Valley),US,Oregon,Willamette Valley,Willamette Valley,Ponzi,2005,Chardonnay,white,1,30.0,89.0,88.0,91.5
Fail,Razor's Edge 2006 Cabernet Sauvignon (McLaren Vale),Australia,South Australia,McLaren Vale,-,Razor's Edge,2006,Cabernet Sauvignon,red,1,12.0,88.0,88.0,86.5
Fail,Torres 2003 Reserva Real Red (Penedès),Spain,Catalonia,Penedès,-,Torres,2003,Bordeaux-style Red Blend,red,0,150.0,87.0,89.0,88.0
Fail,Carlos Basso 2006 Dos Fincas Cabernet Sauvignon-Merlot (Uco Valley),Argentina,Mendoza Province,Uco Valley,-,Carlos Basso,2006,Cabernet Sauvignon,red,1,10.0,87.0,88.0,85.0
Fail,La Chablisienne 2005 Côte de Léchet Premier Cru  (Chablis),France,Burgundy,Chablis,-,La Chablisienne,2005,Chardonnay,white,0,28.0,91.0,88.0,91.0
Fail,Piattelli 2005 Premium Malbec (Luján de Cuyo),Argentina,Mendoza Province,Luján de Cuyo,-,Piattelli,2005,Malbec,sparkling,1,12.0,89.0,88.0,88.0
Fail,Strathewen Hills 2005 Cabernet Sauvignon (Yarra Valley),Australia,Victoria,Yarra Valley,-,Strathewen Hills,2005,Cabernet Sauvignon,red,1,30.0,89.0,88.0,89.0
Fail,Di Meo 2003 Alessandra  (Fiano di Avellino),Italy,Southern Italy,Fiano di Avellino,-,Di Meo,2003,Fiano,white,0,24.0,88.0,88.0,89.0
Fail,Hendry 2004 Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Hendry,2004,Cabernet Sauvignon,red,1,55.0,89.0,88.0,87.0
Fail,Ànima Negra 2004 Àn Red (Vi de la Terra Illes Balears),Spain,Spanish Islands,Vi de la Terra Illes Balears,-,Ànima Negra,2004,Red Blend,red,0,53.0,88.0,88.0,88.5
Fail,Botromagno 2001 Gravisano Passito Malvasia Bianca (Murgia),Italy,Southern Italy,Murgia,-,Botromagno,2001,Malvasia,white,0,30.0,87.5,87.0,87.0
Fail,Nugan Family Estates 2004 Cabernet Sauvignon (South Eastern Australia),Australia,Australia Other,South Eastern Australia,-,Nugan Family Estates,2004,Cabernet Sauvignon,red,1,14.0,85.0,88.0,86.0
Fail,Shingleback 2005 Cabernet Sauvignon (McLaren Vale),Australia,South Australia,McLaren Vale,-,Shingleback,2005,Cabernet Sauvignon,red,1,22.0,88.0,88.0,89.0
Fail,Alexander Valley Vineyards 2006 Wetzel Family Estate Chardonnay (Alexander Valley),US,California,Alexander Valley,Sonoma,Alexander Valley Vineyards,2006,Chardonnay,white,1,15.0,88.0,88.0,86.0
Fail,AntoLin Cellars 2011 Estate Riesling (Yakima Valley),US,Washington,Yakima Valley,Columbia Valley,AntoLin Cellars,2011,Riesling,white,1,14.0,88.0,90.0,87.5
Fail,Caliterra 2010 Tribute Edicion Limitada Syrah-Cabernet Sauvignon-Viognier Red (Colchagua Valley),Chile,Colchagua Valley,-,-,Caliterra,2010,Red Blend,red,1,30.0,87.0,88.0,87.0
Fail,Errazuriz 2012 Max Reserva Sauvignon Blanc (Aconcagua Valley),Chile,Aconcagua Valley,-,-,Errazuriz,2012,Sauvignon Blanc,white,1,19.0,88.0,87.0,88.0
Fail,Château Belrose 2011  Bordeaux,France,Bordeaux,Bordeaux,-,Château Belrose,2011,Bordeaux-style Red Blend,red,0,12.0,86.0,89.0,85.0
Fail,Château de Lestiac 2011  Cadillac Côtes de Bordeaux,France,Bordeaux,Cadillac Côtes de Bordeaux,-,Château de Lestiac,2011,Bordeaux-style Red Blend,red,0,20.0,88.0,89.0,87.0
Fail,Château les Mottes Pradier 2011  Côtes de Bourg,France,Bordeaux,Côtes de Bourg,-,Château les Mottes Pradier,2011,Bordeaux-style Red Blend,red,0,13.0,87.0,89.0,87.0
Fail,Cor Cellars 2011 E Cor Si Move Tempranillo 24K Vineyard Tempranillo (Wahluke Slope),US,Washington,Wahluke Slope,Columbia Valley,Cor Cellars,2011,Tempranillo,red,1,26.0,88.0,88.0,88.0
Fail,Happy Canyon Vineyard 2010 Piocho Red (Happy Canyon of Santa Barbara),US,California,Happy Canyon of Santa Barbara,Central Coast,Happy Canyon Vineyard,2010,Bordeaux-style Red Blend,red,1,32.0,89.0,89.0,88.5
