base_ym,dpro_tgt_perd_val,cust_ctg_type,cust_class,sex_type,age,efct_svc_count,dt_stop_yn,npay_yn,r3m_avg_bill_amt,r3m_A_avg_arpu_amt,r3m_B_avg_arpu_amt,r6m_A_avg_arpu_amt,r6m_B_avg_arpu_amt,termination_yn
202006,20200630,10001,D,M,54,0,N,Y,5666.83326,2033.2,3118.4666,0,3293.1,N
202006,20200630,10001,D,M,61,1,N,N,7711.5334,9,5413.5334,0,5733.8,N
202006,20200630,10001,D,M,18,1,N,N,11170,2724,6702,0,0,Y
202006,20200630,10001,D,M,60,1,N,N,17289.21304,13535.9998,2181.4666,0,2254,N
202006,20200630,10001,G,F,60,1,N,N,15073.2,2465.0001,9324.4,0,10511.1334,N
202006,20200630,10001,C,F,61,1,N,Y,1999.8,1818,0,0,0,Y
202006,20200630,10005,C,_,_,1,N,N,1972.74,1793.4,0,925.5,0,N
202006,20200630,10001,C,M,42,1,N,N,2935.5,1739.0001,0,2697.9999,0,N
202006,20200630,10001,G,M,32,1,N,N,12531.5,1290,10904.08,0,9588.2166,N
202006,20200630,10001,D,F,46,2,N,N,7311.15011,2244.5001,4402,1722,4400,N
202006,20200630,10001,_,M,10,0,N,N,3273.81681,2106,870.1971,0,867.1971,N
202006,20200630,10001,D,F,24,1,N,N,15529.76337,2784.5001,11333.4666,0,12053.9,N
202006,20200630,10001,G,M,26,1,N,N,41363.2,2281.5999,5964.2,0,1535.0001,N
202006,20200630,10001,D,M,70,1,N,N,5977.4,2712,2722,0,2720,N
202006,20200630,10001,C,F,85,2,N,N,54505.13365,48101.6216,1448.4999,1779.9999,1423.7001,N
202006,20200630,10001,C,M,62,1,N,N,1829.29989,1662.9999,0,987.5001,0,N
202006,20200630,10001,E,M,66,1,N,N,11280.2666,1868.7,5327.9334,0,5482.0214,N
202006,20200630,10005,F,_,_,3,N,N,15981.3333,2226.6,9588.79998,6311.7334,0,N
202006,20200630,10001,E,F,60,1,N,N,8738.73,2672.1,5272.2,0,5223.2334,N
202006,20200630,10001,D,F,50,1,N,N,18319.03337,16653.6667,0,2497.7001,0,N
202006,20200630,10001,E,F,35,1,N,Y,14208.84674,936,11981.1334,0,11979.1666,N
202006,20200630,10001,E,F,31,1,N,Y,10348.32337,1898.9001,7508.6666,0,6918.3334,N
202006,20200630,10001,G,M,50,5,Y,N,31205.2,2193.4,17309.5054,4405.1998,17306.3244,N
202006,20200630,10001,E,F,48,1,N,N,10330.1334,2226,4003.8534,0,4028.8866,N
202006,20200630,10001,D,F,16,1,N,N,7815.28,1704,5400.8,0,5398.8,N
202006,20200630,10001,D,M,80,3,N,N,4804.4,1701,2602,2162.9666,2600,N
202006,20200630,10001,D,F,28,0,Y,N,363,330,0,0,0,Y
202006,20200630,10001,D,M,44,0,N,N,17435.8,2525.4,10461.48,0,0,Y
202006,20200630,10001,D,F,36,1,N,Y,9328,2027.8,6105.4666,0,6712.8,N
202006,20200630,10001,C,F,81,1,N,N,2107.2,1961.0001,0,1758.6,0,N
202006,20200630,10001,D,F,17,1,N,N,14011.6,2227.3334,5964.8,0,5962.8,N
202006,20200630,10001,G,M,22,1,N,N,16407.8666,1029,14545.5246,0,14543.5246,N
202006,20200630,10001,G,F,58,1,N,N,9607.83989,1148.7999,7585.6,0,7583.6,N
202006,20200630,10001,G,M,69,2,N,N,14361.31554,3913.7334,9142.008,2054.4999,9140.008,N
202006,20200630,10001,G,F,52,1,N,N,15325.51328,2157,11775.2848,0,12110.2424,N
202006,20200630,10001,D,F,54,1,N,N,7621.8666,2296.3334,4176.6666,0,4149.5334,N
202006,20200630,10001,D,F,50,1,N,N,12552.4,1708.2,4944.8206,0,4522.6156,N
202006,20200630,10001,D,M,68,1,N,N,35145.3333,1460.0001,3801.5334,0,4532.9,N
202006,20200630,10001,G,M,48,1,N,N,13390.6666,1820.0001,10009.3334,0,11113.6666,N
202006,20200630,10001,F,M,38,0,N,N,9316.8,335.1,6582.3436,0,6631.3424,N
202006,20200630,10001,G,M,49,1,N,N,17874.6,2328.8,7780.6,0,7778.6,N
202006,20200630,10001,E,M,36,1,N,N,9144.3,1311,7002,0,7000,N
202006,20200630,10001,F,F,58,1,N,N,15246.88011,1880.0001,11980.8,0,11978.5,N
202006,20200630,10001,G,M,31,1,N,N,11022.2,1221,6273.4,0,6271.8,N
202006,20200630,10001,G,M,34,1,N,N,17566.2666,2111.4666,10484.8666,0,10516.2334,N
202006,20200630,10001,G,M,39,4,N,N,19078.84,1035,16309.4,0,15476.7334,N
202006,20200630,10001,D,F,65,1,N,N,11049.6,483.2001,6629.76,0,0,Y
202006,20200630,10001,D,F,70,1,N,N,2035.4001,1262.7,0,1826.4,0,N
202006,20200630,10001,G,F,18,1,N,N,19046.8,2144,10095.7,0,10092.6834,N
202006,20200630,10001,G,F,38,1,N,N,13969.89011,1316.0001,11383.9,0,11380.95,N
202006,20200630,10001,D,M,38,1,N,Y,7847,21,5252,0,5492.6666,N
202006,20200630,10001,G,M,29,1,N,N,16858.6,980.4,14345.6,0,14343.6,N
202006,20200630,10001,C,M,59,1,N,N,1843.8,1704,0,1703.7,0,N
202006,20200630,10001,G,M,46,1,N,N,15456.8,2431.1001,9410.8,0,10244.4,N
202006,20200630,10001,C,F,79,1,N,N,5270.32011,2829.3,1961.9001,0,1642.05,N
202006,20200630,10001,G,M,56,4,N,N,19707.4,1887.8001,10280.8,0,10272.1,N
202006,20200630,10001,_,F,54,0,N,N,2700.82989,2455.2999,0,0,0,Y
202006,20200630,10001,H,F,76,1,N,N,20118.3333,333.9999,7326.4,0,7315.3,N
202006,20200630,10001,G,M,45,1,N,N,17380.90508,3744.5334,12056.2894,0,11070.956,N
202006,20200630,10001,G,M,32,2,N,N,13289.1333,1118.1,10372.692,1412.0001,14912.501,N
202006,20200630,10001,G,F,53,3,N,N,16404.4,1706.0001,7247.6,2952.0498,7166.8058,N
202006,20200630,10001,G,M,19,2,N,Y,17892.9334,1876.5999,9749.6946,0,9747.8278,N
202006,20200630,10001,_,M,38,0,N,Y,11373.5633,1899,8440.603,0,8249.0578,N
202006,20200630,10001,C,M,70,1,N,N,3262.71,2966.1,0,1427.25,0,N
202006,20200630,10001,D,M,82,1,N,Y,14891.2,336,5760.8,27492.8165,5612.7334,N
202006,20200630,10001,D,F,7,1,N,N,6410.36011,2225.6001,3602,0,3600,N
202006,20200630,10001,F,M,30,1,N,N,15993.8,1629,8638.2,0,7946.5,N
202006,20200630,10001,E,F,24,1,N,N,15404.5334,1514.0001,5443.2,0,5680.7,N
202006,20200630,10001,_,M,18,0,N,N,3832.40011,1319.0001,2165,0,2395.7334,N
202006,20200630,10001,D,M,64,1,N,N,8140.80674,2036,5364.7334,0,5395.1394,N
202006,20200630,10005,C,_,_,2,N,Y,3489.4666,3058.6666,0,3154.7,0,N
202006,20200630,10001,D,M,18,1,N,N,11045.8,2229.9999,65.7,0,0,N
202006,20200630,10001,G,M,24,1,N,N,26682.8,2246.4,11411.2756,0,11409.2756,N
202006,20200630,10001,D,M,61,1,N,Y,12139.2,331.2,4633.6054,0,7403.5026,N
202006,20200630,10001,G,F,26,1,N,N,15320.87326,2718,11210.0666,0,11318.2334,N
202006,20200630,10001,F,M,44,1,N,N,14351.33326,4064.6666,8982,0,8980,N
202006,20200630,10001,D,F,57,1,N,Y,9533.84652,8667.1332,0,2407.8,0,N
202006,20200630,10001,G,F,28,1,N,N,15364,2633.4999,12482,0,11729.7,N
202006,20200630,10001,F,F,56,1,N,Y,13733.9334,3147.0668,6802,0,6800,N
202006,20200630,10005,G,_,_,6,N,N,13135.4333,943.419,7881.25998,12335.3668,0,N
202006,20200630,10001,H,M,51,2,N,N,15992,1731.6,12574.7584,0,12822.0344,N
202006,20200630,10001,E,M,46,1,N,N,15751.8,5496.9332,9110.008,0,8543.208,N
202006,20200630,10001,H,F,53,2,N,N,10809.3333,3292.0668,7360.466,0,7993.133,N
202006,20200630,10001,D,F,71,2,N,N,3988.05,699,2926.5,1129.5,2924.5,N
202006,20200630,10001,C,M,73,1,Y,N,1895.62989,1723.2999,0,0,0,Y
202006,20200630,10001,C,M,67,1,N,N,2625.3999,984,0,2561.7,0,N
202006,20200630,10001,C,F,85,1,N,N,2864.6001,282.3,1718.76006,2354.4999,0,N
202006,20200630,10001,E,M,78,1,N,N,7339.74978,2190.4998,4482,0,4480,N
202006,20200630,10001,_,M,11,0,N,N,4271.27624,282,3600.9784,0,3599.7316,N
202006,20200630,10005,C,_,_,2,N,N,1478.1,330,886.86,3283.8574,0,N
202006,20200630,10001,_,F,_,1,N,N,1296.46011,1178.6001,0,0,0,Y
202006,20200630,10005,C,_,_,1,N,N,2047.2666,666,0,2049,0,N
202006,20200630,10001,E,F,60,1,N,N,8076.4,1707,4845.84,3204.5334,0,N
202006,20200630,10001,_,F,49,1,N,N,4420.9044,2547,1472.004,0,1469.004,N
202006,20200630,10001,E,M,45,1,N,N,6781.8,833.0001,3643.8,0,3708.4666,N
202006,20200630,10005,C,_,_,1,N,N,2075.7,1887,0,1352.3499,0,N
202006,20200630,10001,G,M,34,1,N,N,17982.19874,2717.9334,13629.52,0,13627.52,N
202006,20200630,10001,_,M,79,1,N,N,3042.36867,2216.4897,549.3,0,560.9001,N
202006,20200630,10001,D,F,37,1,N,N,7807.21337,2591.0001,4506.4666,0,4502.2334,N
202006,20200630,10001,_,F,35,0,N,N,1830.18,1663.8,0,0,3000,N
202006,20200630,10001,E,F,42,1,N,N,6358.36685,1514.0001,4266.3334,0,4661.4,N
202006,20200630,10001,C,F,46,1,N,Y,1134.10011,1031.0001,0,0,0,Y
202006,20200630,10001,C,F,61,1,N,N,3039.66674,2763.3334,0,0,0,Y
202006,20200630,10001,E,F,24,1,N,Y,17944.00652,10450.7332,5862,0,5865.7666,N
202006,20200630,10001,G,M,22,1,N,N,18951.6666,2831.0001,9226.0666,0,8561.7666,N
202006,20200630,10001,C,M,61,2,N,N,2249.7334,833.0001,0,2240,0,N
202006,20200630,10001,E,F,63,1,N,N,8395,1227,5250.2,0,5248.2,N
202006,20200630,10001,G,F,25,1,N,N,15496.38497,2677.5999,11410.0228,0,11408.0228,N
202006,20200630,10005,D,_,_,2,N,N,14696.8667,1038.3999,8818.12002,6528.7668,0,N
202006,20200630,10001,C,F,75,1,N,N,2347.2666,1653,0,742.2999,0,N
202006,20200630,10001,C,F,62,1,N,N,1939.8999,1017,0,1907.25,0,N
202006,20200630,10001,C,M,31,1,N,N,4669.06,1242.6,3002,0,3000,N
202006,20200630,10001,D,F,65,1,N,N,4040.95989,822,2851.5999,0,2849.3001,N
202006,20200630,10001,G,M,31,1,N,N,17380,2287.8,9782,0,9780,N
202006,20200630,10001,C,M,83,1,N,N,1860,1385.0001,0,1722,0,N
202006,20200630,10001,E,M,47,1,N,N,14492.6666,2499.3334,6566.074,0,6409.712,N
202006,20200630,10001,D,F,31,1,N,N,8535.99989,2157.9999,5602,0,5600,N
202006,20200630,10001,D,M,10,1,N,N,6493.3,2301,3602,0,3600,N
202006,20200630,10005,D,_,_,2,N,N,16587.3334,1370.0001,9952.40004,3399.9,0,N
202006,20200630,10001,C,M,46,1,N,N,4724.20674,4294.7334,0,1304.4,0,N
202006,20200630,10001,D,F,72,1,N,N,3854,282.3,2301.2,0,2290.4038,N
202006,20200630,10001,G,M,48,1,N,N,64804.34037,47599.4501,11313.5866,0,11351.4984,N
202006,20200630,10001,G,M,64,3,N,N,17179.5,1806.9,7453.2666,1214.9502,6715.6334,N
202006,20200630,10001,_,M,89,0,N,N,1480.60011,1346.0001,0,273.1764,0,N
202006,20200630,10001,_,M,55,1,N,N,14006.11685,1971.5001,10761.3334,0,10816.7334,N
202006,20200630,10001,G,M,20,1,N,N,15157.91893,1233.9999,12545.9264,0,12543.9264,N
202006,20200630,10001,E,M,51,2,N,N,11613.0666,821.0001,7707.8306,835.5999,7689.2306,N
202006,20200630,10001,G,F,24,1,N,N,11256,981,9644.172,0,9642.1054,N
202006,20200630,10001,E,M,23,1,N,N,12001.9333,1311,7696.2334,0,8620.95,N
202006,20200630,10005,C,_,_,1,N,N,1416.79989,1287.9999,0,806.1501,0,N
202006,20200630,10010,_,_,_,4,N,Y,8734.8,1890.9999,5240.88,6146.2666,0,N
202006,20200630,10001,H,M,60,1,N,N,13371.2666,2495.4999,7923.8,0,5903.6,N
202006,20200630,10001,D,M,64,2,N,N,7797.1334,334.2,6700,336,6689.5666,N
202006,20200630,10001,F,F,54,1,N,N,14803,2844.9,6592.8474,0,6625.1182,N
202006,20200630,10001,D,F,84,1,N,N,5185.27218,2456.3001,2257.5837,0,2254.5837,N
202006,20200630,10001,C,F,59,1,N,N,1892.52756,1720.4796,0,748.4499,0,N
202006,20200630,10001,G,M,52,2,N,N,16128.60348,1511.7,13150.6668,0,14007.4332,N
202006,20200630,10001,G,F,37,1,N,Y,27566.2,2805.9999,9809.9334,0,9808.0334,N
202006,20200630,10001,F,M,26,1,N,N,13709.7334,1227,11912.92,0,11910.9534,N
202006,20200630,10001,G,M,48,6,N,N,20173.8,2937,9455.2666,2440,9324.7334,N
202006,20200630,10001,_,F,55,0,N,N,3007.2,2247.9,0,0,0,Y
202006,20200630,10001,_,M,71,0,N,N,1893.87,1721.7,0,0,0,Y
202006,20200630,10010,_,_,_,3,N,N,17597.5334,2575.1332,2703,4335.7,2700,N
202006,20200630,10001,E,F,62,1,N,N,12935.3334,336,7666.7334,0,7571.9666,N
202006,20200630,10001,D,M,57,1,N,N,5217.66674,4743.3334,0,1029.0501,0,N
202006,20200630,10001,D,M,62,1,N,N,5625.4,1212,3902,0,3899.7,N
202006,20200630,10001,D,M,68,2,N,N,7657.83326,1212,5749.6666,0,5747.6,N
202006,20200630,10001,D,M,62,2,N,Y,7486.6666,1736.0001,3002,1437.9999,3000,N
202006,20200630,10001,D,M,84,1,N,N,4898.08,4149.8,303,0,300,N
202006,20200630,10001,G,F,22,1,N,N,15420.1334,700.1001,6473.5334,0,6471.6,N
202006,20200630,10001,E,F,17,1,N,N,13492,2547,6682.2,0,6680.2,N
202006,20200630,10001,E,F,59,1,N,N,13167.6666,1742.4,4514.2666,0,4967.4,N
202006,20200630,10001,E,M,52,2,N,N,6141.7334,451.2999,4711.008,1751.55,4709.008,N
202006,20200630,10001,C,F,39,1,N,N,368.38989,334.8999,0,0,0,Y
202006,20200630,10001,F,M,53,1,N,Y,10450.9,1256.0001,6270.54,333.75,0,N
202006,20200630,10001,D,F,56,1,N,N,6683.96652,6076.3332,0,1442.3001,0,N
202006,20200630,10001,E,M,53,3,N,N,9429.1334,2660.7,5657.48004,5153.7334,0,N
202006,20200630,10001,_,F,31,0,N,N,2901.06674,2637.3334,0,0,0,Y
202006,20200630,10001,C,F,56,1,N,Y,2196,1706.7,0,1758,0,N
202006,20200630,10001,D,M,22,2,N,N,14795.3334,2148.9999,8056.5334,0,7723.3534,N
202006,20200630,10001,E,F,38,2,N,N,23614.90714,6344,15124.0974,0,15191.1202,N
202006,20200630,10001,C,M,79,1,N,N,10165.0666,2009.4,7220.5644,1523.0001,6834.6036,N
202006,20200630,10001,D,M,58,1,N,N,21886.84674,15895.5334,4001.6,0,3999.5666,N
202006,20200630,10001,_,F,20,1,N,N,9712.77978,2427.7998,6402,0,6400,N
202006,20200630,10001,E,M,86,2,N,N,9485.5334,2562.9999,5691.32004,1509.6,0,N
202006,20200630,10001,G,F,52,1,N,N,15935.13526,3677.8666,10808.62,0,9799.67,N
202006,20200630,10010,_,_,_,4,N,N,7116.3334,5780.5334,0,2284.5,0,N
202006,20200630,10001,G,M,22,2,N,N,18369.4,771,10269.7153,0,19499.1356,N
202006,20200630,10001,C,M,59,2,N,N,3310.9334,1223.0001,0,3438.9668,0,N
202006,20200630,10001,_,F,83,1,N,N,6891.90337,2842.1001,3423.2666,0,3131.1666,N
202006,20200630,10001,F,M,40,1,N,N,17038.12,2107.2,13382,0,13380,N
202006,20200630,10001,D,F,48,0,N,N,5223.6,1098,3134.16,0,0,Y
202006,20200630,10001,D,F,55,1,N,N,4700,2876.7,0,831,0,N
202006,20200630,10005,C,_,_,1,N,Y,2691.2,2229.2001,0,2700.2666,0,N
202006,20200630,10001,D,F,32,1,N,N,5512.19174,1508.7,3502.3834,0,3500.3834,N
202006,20200630,10001,D,F,55,1,N,N,9271.0666,2079.3,5250.3582,0,5248.3582,N
202006,20200630,10001,_,F,92,1,N,N,2311.75989,298.5999,1803,0,1800,N
202006,20200630,10001,G,M,23,1,N,N,20733.2667,346.2,11811.9304,0,12085.7636,N
202006,20200630,10001,E,F,48,1,N,N,11704.8666,2313,6576.0666,0,6563.0334,N
202006,20200630,10001,D,M,64,1,N,N,8064.8,1751.1999,4838.88,362.7999,0,N
202006,20200630,10001,D,F,10,1,N,N,5096.3,2603.0666,2029.9334,0,2024.8666,N
202006,20200630,10001,D,M,54,1,N,N,8692.01674,2837.1,5064.7334,0,4856.3666,N
202006,20200630,10001,F,M,35,1,N,N,15755.1334,1488.9999,12876.3,0,12693.2,N
202006,20200630,10001,F,F,71,1,N,N,11817,2219.9334,5838.4,0,5839.4334,N
202006,20200630,10001,_,F,21,1,N,N,4281.85989,1675.8,2216.7999,0,2363.1501,N
202006,20200630,10001,H,M,37,1,N,N,34835.4333,2837.3334,22061.3447,0,22081.5032,N
202006,20200630,10001,C,F,51,1,N,N,2625.3999,331.2,1575.23994,2565.9999,0,N
202006,20200630,10001,G,M,38,1,N,N,14068.4666,296.0001,4680.8306,0,4728.8974,N
202006,20200630,10001,_,M,27,1,N,N,10330.98,2047.2,7344.6,0,7932.8334,N
202006,20200630,10001,C,F,71,1,N,N,6908.36674,6280.3334,0,5077.1,0,N
202006,20200630,10001,G,M,58,1,N,N,14106.84,2580,10244.4,0,9023.2334,N
202006,20200630,10001,C,F,60,1,N,Y,1885.5,1664.4,0,1740,0,N
202006,20200630,10001,D,F,64,1,N,N,5967.24315,392.4999,5032.2666,0,4615.1334,N
202006,20200630,10001,C,M,45,2,N,N,4261.8,2431.6,0,3266.2334,0,N
202006,20200630,10005,F,_,_,4,N,N,20277.3,14050.1998,0,7623.9668,0,N
202006,20200630,10001,E,M,59,1,N,Y,18467.4666,1658.7999,7561.3176,0,7368.1638,N
202006,20200630,10001,_,F,67,1,N,N,300,282,0,0,0,Y
202006,20200630,10001,D,M,45,1,N,N,11658.24011,1689.2001,8909.2,0,8907.3,N
202006,20200630,10001,G,F,31,1,N,N,8805.4824,861,7143.984,0,7115.3256,N
202006,20200630,10001,D,M,66,1,N,N,3703.6,357,2222.16,1263,0,N
202006,20200630,10001,F,M,45,1,N,N,9677.5334,1682.0001,4739.5334,0,5358.7666,N
202006,20200630,10001,_,M,62,1,N,N,4939.95326,1870.8,2620.0666,0,2583,N
202006,20200630,10001,G,F,39,1,N,N,17037.6333,2672,10007.572,0,10005.572,N
202006,20200630,10001,D,F,42,6,N,N,7250.6,854.7999,1041.6,2205.8001,1038.6,N
202006,20200630,10001,_,F,9,1,N,N,4055.7,984,2703,0,2700,N
202006,20200630,10001,E,M,64,1,N,N,10960.77103,2963.0001,7001.3372,2851.05,6999.6044,N
202006,20200630,10001,D,F,80,1,N,N,6718.94674,2433.3334,3674.8,0,3836.2,N
202006,20200630,10001,C,M,66,1,N,N,1838.1,1671,0,0,0,Y
202006,20200630,10001,D,F,14,1,N,N,7207,780,3571.6,0,3649.3,N
202006,20200630,10001,F,M,56,1,N,N,13906,1704,4501,0,4737.9,N
202006,20200630,10001,E,F,66,1,N,N,8904.2,2079,5342.52,1003.1499,0,N
202006,20200630,10001,G,M,40,2,N,N,24535.7333,2217,11568.964,3736.0334,11566.964,N
202006,20200630,10001,E,M,21,1,N,N,8285.34674,1570.8,5961.3334,0,6221.7666,N
202006,20200630,10001,D,M,75,2,N,N,6892,2155.2,4482,0,4357.2708,N
202006,20200630,10001,C,M,40,1,N,N,8179.38,1275,6160.8,0,5679.7,N
202006,20200630,10001,G,M,31,1,N,N,15421,335.7999,13636.6336,0,13355.1596,N
202006,20200630,10001,C,M,50,1,Y,N,5505.4,1142.0001,3303.24,0,0,Y
202006,20200630,10001,D,M,63,3,N,N,18619.0666,2216.6666,13799.1904,0,13797.1904,N
202006,20200630,10001,D,F,54,1,N,N,7470.54011,2905.4001,3886,0,3925.7666,N
202006,20200630,10001,C,F,40,1,N,N,2786.0666,444.9999,1671.63996,2346.5334,0,N
202006,20200630,10001,D,M,33,2,N,N,11432.67136,1212,9181.3376,0,9179.8218,N
202006,20200630,10001,E,M,41,1,N,N,6101.0666,1314,2798.9001,0,2043.4666,N
202006,20200630,10001,G,M,43,2,Y,N,15544.6667,2332.0666,11800.9334,0,12630.2668,N
202006,20200630,10001,D,F,47,1,N,N,6150.39326,1482,4109.2666,0,4256.9666,N
202006,20200630,10001,D,F,52,2,N,N,9312.8,1178.0001,5587.68,8964.5224,0,N
202006,20200630,10001,E,F,42,1,N,N,11487.80204,1704,8739.4564,0,8689.7132,N
202006,20200630,10001,D,F,10,1,N,N,9415.56,2031,6528.6,0,7340.6,N
202006,20200630,10001,E,F,23,1,N,N,18910.4666,2831.9334,7274.928,0,8845.3614,N
202006,20200630,10001,C,F,36,0,N,N,7129,1465.5,4277.4,0,0,Y
202006,20200630,10001,_,M,67,0,N,N,9163.58388,2349,5981.5308,0,5979.8018,N
202006,20200630,10001,G,F,42,1,N,N,18490.8,1704,6374.1,0,6471.85,N
202006,20200630,10001,F,M,40,1,N,N,13807.2,4003.3334,9082,0,9331.5334,N
202006,20200630,10005,C,_,_,1,N,N,338.25,307.5,0,2571.5,0,N
202006,20200630,10001,D,M,57,1,N,N,4752.6,1031.0001,2851.56,1317.6,0,N
202006,20200630,10001,E,M,72,2,N,N,5120.5,2331.2,2323.8,1986.6501,2285.2666,N
202006,20200630,10010,_,_,_,1,N,N,9993.8666,2562.9334,5996.31996,2795.9666,0,N
202006,20200630,10001,G,M,32,1,N,N,13500.63,1780.5,10492.8,0,9907.6666,N
202006,20200630,10001,C,M,71,1,N,N,5640.97446,5128.1586,0,2029.5,0,N
202006,20200630,10001,_,F,50,1,N,N,6674.58,2367,3700.8,0,3590.6334,N
202006,20200630,10001,F,F,41,1,N,N,16670.3334,1866,9992.9334,0,10046.0666,N
202006,20200630,10001,D,F,13,1,N,N,13454.24674,2335.8,9895.3334,0,12586.6666,N
202006,20200630,10001,F,M,29,2,N,N,17941.8,5668.6666,8354.1334,0,8367.0334,N
202006,20200630,10001,D,F,25,1,N,N,10161.58,3028.5334,6209.2666,0,6574.1334,N
202006,20200630,10001,D,M,14,1,N,N,10258.06694,4824.5332,4500.9822,0,4498.9822,N
202006,20200630,10001,_,F,67,1,N,N,8782.6666,1754.0001,5468.6666,0,5530,N
202006,20200630,10001,D,M,10,1,N,N,5491.49755,1390.2705,3602,0,3600,N
202006,20200630,10001,E,M,51,3,N,Y,11509.1333,332.7,1251.2001,3635.6334,2874.0999,N
202006,20200630,10001,E,F,60,1,N,N,10689.01053,1338.9999,8378.2824,0,7776.2172,N
202006,20200630,10001,D,M,66,1,Y,N,17194.6,4657.5332,5999.9334,0,5997.9334,N
202006,20200630,10001,G,M,53,2,N,N,13582.58,2375.3334,9972.4666,0,9494.4666,N
202006,20200630,10001,G,M,59,1,N,N,10953.4,3650.272,5263.1334,0,5261.4334,N
202006,20200630,10001,D,F,66,1,N,N,7816,2197.8,4507.3,0,5335.3166,N
202006,20200630,10001,C,M,47,1,Y,N,7309.20674,6644.7334,0,336,0,N
202006,20200630,10001,D,M,67,1,N,N,5220.2666,2068.1001,2887.2999,0,2322.8878,N
202006,20200630,10001,C,M,85,1,N,N,1854.6999,771.3,0,1721.0001,0,N
202006,20200630,10001,G,F,27,2,N,N,19597.6,2096.0001,9285.72,0,9283.72,N
202006,20200630,10001,C,F,88,1,N,N,2602.96674,2366.3334,0,2134.5,0,N
202006,20200630,10001,F,M,51,2,N,N,14843.0666,2110.6666,7780.4,331.95,7478.3,N
202006,20200630,10001,F,F,34,1,N,N,19576,2238,8872.54,0,8929.7966,N
202006,20200630,10001,D,F,61,1,N,N,17196.2666,825.9999,11280.3334,0,11628.1796,N
202006,20200630,10001,G,M,28,1,N,N,15929.2,331.5999,9070,0,8907.5,N
202006,20200630,10001,G,F,36,1,N,N,11382.8,1754.0001,6473.8,0,6471.8,N
202006,20200630,10001,_,M,12,1,N,N,4780.48989,2866.2,1479.6999,0,1473.3501,N
202006,20200630,10001,C,M,47,1,Y,Y,18455.4,1860,11073.24,0,0,Y
202006,20200630,10001,F,M,58,1,N,N,19018.0666,1800,14692.8666,0,11515.2,N
202006,20200630,10001,G,F,23,1,N,N,14785.76,2730.6,10711,0,9326.2666,N
202006,20200630,10001,D,F,63,2,N,N,16164,1854.3,10501.6,0,11346.5392,N
202006,20200630,10001,G,M,30,1,N,N,12166.85,1802.7,9594.037,0,9592.037,N
202006,20200630,10001,C,M,82,1,N,N,1869.9999,1388.0001,0,1758.9999,0,N
202006,20200630,10001,C,M,61,1,N,N,1838.1,1671,0,1194.9999,0,N
202006,20200630,10001,D,F,8,1,N,N,12616.8977,5291.1334,6178.7736,0,6177.5268,N
202006,20200630,10001,E,F,53,1,N,N,13793.1334,2572.8,3027.9334,0,5002.9666,N
202006,20200630,10001,G,M,47,1,N,N,18919.8666,2865.2001,12846.7334,0,12844.8334,N
202006,20200630,10001,G,M,19,1,N,N,11797.7,2093.8668,8627.4,0,8305.4,N
202006,20200630,10010,_,_,_,6,N,N,17087.8667,2205.3334,10903.7666,7989.2,10919.8978,N
202006,20200630,10001,D,F,59,1,N,N,13101.8666,1352.0001,4890.4666,0,4890.0334,N
202006,20200630,10001,G,F,15,1,N,N,14024.8,7675.3334,6074.2,0,6073.5,N
202006,20200630,10001,G,F,23,1,N,N,19010.6666,2214.9999,12282.8334,0,11496.3834,N
202006,20200630,10001,D,F,49,1,N,N,14487.2666,1068,5238.8746,0,5199.6066,N
202006,20200630,10001,D,M,55,1,N,N,11188.4666,2436,6713.07996,1455.15,0,N
202006,20200630,10001,E,F,39,1,N,N,19724.86934,7046.166,10885.5334,0,10883.5666,N
202006,20200630,10001,G,F,32,2,N,N,13100.81707,2745.9003,9163.9334,0,8734.975,N
202006,20200630,10001,G,F,19,1,N,N,16353.6,2813.4,11547,0,11545,N
202006,20200630,10001,C,M,42,1,N,N,2516.9334,1152,0,2264.3334,0,N
202006,20200630,10001,F,M,71,3,N,N,18825.8,2598.9999,6987.5334,1972.4001,6482.1332,N
202006,20200630,10001,C,F,65,2,N,Y,2588.5334,1463.4,0,2548.1,0,N
202006,20200630,10001,C,M,62,2,N,N,2732.95011,2484.5001,0,2492.0001,0,N
202006,20200630,10001,E,M,22,1,N,N,14431.26652,5535.5332,7583.8,0,7581.8,N
202006,20200630,10001,E,F,61,3,N,N,10118.8666,281.7,6071.31996,3067.9332,0,N
202006,20200630,10001,C,M,51,1,N,N,2559.58989,2326.8999,0,1704,0,N
202006,20200630,10001,H,M,38,2,N,N,13002.58674,4728.7334,7091.8,0,7089.8,N
202006,20200630,10001,D,M,13,0,N,N,4205.4666,339.9999,2060.2666,0,2031.9,N
202006,20200630,10001,G,M,50,1,N,N,18981.2,2646,9390.348,0,9388.348,N
202006,20200630,10001,G,M,42,1,N,Y,100678.0333,1698.849,18836.4913,0,20267.9617,N
202006,20200630,10001,_,M,90,0,N,N,2084.50011,1895.0001,0,1325.4729,0,N
202006,20200630,10001,G,F,30,1,N,N,15642.80674,4020,10200.7334,0,10666.5666,N
202006,20200630,10001,C,M,84,1,N,N,1587.3,1179,0,1413,0,N
202006,20200630,10001,E,F,57,2,N,Y,8020.27732,1720.2612,5570.9,1014.8001,5548.95,N
202006,20200630,10001,C,M,22,1,N,N,2204.73,2004.3,0,0,0,Y
