RID,Time_Departure,Time_Arrival,Distance,Time_Driving,Speed_Per_Hour,Address1,Address2,Weekday,Hour,Day,Signaltype
router-84875df7fc-cmkz9-1-7394868-0,18:13:02,18:30:12.591000,3441.0,1030.4639892578,12.0213807849,서울특별시,강서구,2,18,22,22.0
router-84875df7fc-b5nxc-5-9137148-0,15:44:24,15:57:10.056000,5487.0,761.117980957,25.9528752365,경기도,평택시,3,15,23,21.0
router-84875df7fc-cmkz9-7-49122888-0,14:30:37,14:43:00.381000,5863.0,744.4869995117,28.350797279,경기도,성남시 분당구,1,14,21,6.0
router-84875df7fc-52vz8-4-23169981-0,18:23:16,18:25:59.588000,3946.0,164.4880065918,86.3625275444,경기도,구리시,2,18,22,2.0
router-84875df7fc-cmkz9-5-8800210-0,17:30:43,17:39:12.142000,4776.0,508.1679992676,33.8344799845,경기도,김포시,2,17,22,0.0
router-84875df7fc-cmkz9-7-70910803-0,10:03:48,10:14:04.353000,12998.0,614.3519897461,76.1661079983,경기도,하남시,4,10,31,1.0
router-84875df7fc-cmkz9-4-31087251-0,11:01:43,11:23:08.160000,13547.0,1281.4859619141,38.0567571159,서울특별시,영등포구,2,11,29,12.0
router-84875df7fc-scxcj-7-54633185-0,21:08:44,21:36:19.388000,12246.0,1653.3220214844,26.6648598562,서울특별시,서초구,2,21,22,39.0
router-84875df7fc-52vz8-7-11838696-0,18:16:57,18:37:21.141000,6133.0,1219.0799560547,18.1110352035,서울특별시,광진구,1,18,28,27.0
router-84875df7fc-b5nxc-3-9826383-0,18:42:38,19:05:28.445000,3403.0,1370.5050048828,8.9388947551,서울특별시,서초구,1,18,28,22.0
router-84875df7fc-b5nxc-3-10241013-0,08:42:06,08:54:49.047000,3862.0,763.3889770508,18.2124715158,경기도,안산시 상록구,3,8,30,17.0
router-84875df7fc-8n4sw-1-7068987-0,11:09:10,11:16:15.958000,3243.0,425.6480102539,27.4282968997,경기도,평택시,3,11,23,4.0
router-84875df7fc-cmkz9-6-17034619-0,10:05:15,10:17:05.618000,4112.0,710.7329711914,20.8280755221,서울특별시,서초구,3,10,30,20.0
router-84875df7fc-b5nxc-6-15355179-0,15:33:55,15:47:17.469000,7357.0,802.4669799805,33.0047225129,경기도,용인시 기흥구,1,15,28,26.0
router-84875df7fc-8n4sw-1-7223491-0,18:38:30,19:23:33.251000,5500.0,2700.3420410156,7.3324044507,서울특별시,서초구,3,18,23,34.0
router-84875df7fc-b5nxc-6-14875827-0,15:57:41,16:21:18.475000,6842.0,1417.6839599609,17.374253145,서울특별시,서초구,0,15,27,7.0
router-84875df7fc-cmkz9-1-9767988-0,12:14:44,12:30:15.709000,4175.0,930.6019897461,16.1508358736,경기도,성남시 분당구,3,12,30,16.0
router-84875df7fc-scxcj-7-68798228-0,19:57:53,20:10:33.105000,5888.0,760.7709960938,27.8622609285,경기도,하남시,1,19,28,15.0
router-84875df7fc-scxcj-3-28090762-0,09:44:57,10:06:56.396000,8972.0,1314.9730224609,24.5626331859,경기도,용인시 수지구,1,9,28,27.0
router-84875df7fc-b5nxc-1-6913495-0,10:29:53,10:51:21.325000,4778.0,1287.4809570312,13.360042264,서울특별시,서대문구,2,10,22,31.0
router-84875df7fc-b5nxc-4-72766232-0,09:33:20,09:50:45.189000,14559.0,1045.5760498047,50.1277740723,경기도,평택시,3,9,30,21.0
router-84875df7fc-8n4sw-4-14032195-0,07:17:48,07:49:02.167000,8591.0,1870.8459472656,16.531345109,경기도,용인시 수지구,2,7,29,38.0
router-84875df7fc-scxcj-2-7673089-0,17:10:12,17:19:07.186000,10077.0,531.9489746094,68.1967664787,경기도,용인시 처인구,2,17,22,23.0
router-84875df7fc-b5nxc-6-11741186-0,17:44:00,18:19:14.462000,10617.0,2114.544921875,18.075378586,경기도,가평군,1,17,21,3.0
router-84875df7fc-8n4sw-1-9019061-0,16:29:58,16:51:57.035000,6300.0,1318.4410400391,17.2021344233,경기도,화성시,2,16,29,26.0
router-84875df7fc-scxcj-6-16582426-0,09:59:49,10:23:49.311000,11508.0,1439.6030273438,28.7779333699,경기도,용인시 기흥구,3,9,30,50.0
router-84875df7fc-b5nxc-1-8707369-0,08:46:34,08:56:34.567000,3410.0,600.2579956055,20.4512061312,경기도,부천시,1,8,28,10.0
router-84875df7fc-b5nxc-4-55470807-1,23:12:16,23:27:30.159000,4597.0,907.9219970703,18.2275570516,경기도,성남시 수정구,2,23,22,17.0
router-84875df7fc-cmkz9-7-67376529-0,17:18:28,17:32:55.322000,10778.0,864.9879760742,44.8570397199,경기도,고양시 덕양구,2,17,29,7.0
router-84875df7fc-b5nxc-4-68251148-0,10:39:32,10:57:46.371000,5017.0,1094.7829589844,16.4975165642,서울특별시,광진구,1,10,28,31.0
router-84875df7fc-52vz8-6-54367012-0,11:15:25,11:29:25.651000,8500.0,840.6690063477,36.3995814868,경기도,평택시,4,11,24,13.0
router-84875df7fc-8n4sw-7-72794500-0,16:06:54,16:37:33.325000,9283.0,1835.4599609375,18.2073162647,서울특별시,동작구,1,16,28,66.0
router-84875df7fc-52vz8-6-64468398-0,21:42:51,21:58:03.178000,8074.0,905.5590209961,32.0977421969,경기도,고양시 일산동구,1,21,28,21.0
router-84875df7fc-8n4sw-4-11107555-0,20:27:23,20:38:00.736000,9978.0,637.5780029297,56.3394593837,경기도,남양주시,2,20,22,24.0
router-84875df7fc-52vz8-4-24928480-0,16:18:51,16:33:53.239000,4036.0,902.5029907227,16.0992264285,서울특별시,강남구,4,16,24,26.0
router-84875df7fc-8n4sw-7-79154010-0,07:55:22,08:07:45.119000,3043.0,742.4199829102,14.7555295549,서울특별시,구로구,4,7,31,21.0
router-84875df7fc-52vz8-6-50021955-0,09:10:34,09:32:41.153000,9281.0,1326.3869628906,25.1899339595,경기도,고양시 일산서구,2,9,22,44.0
router-84875df7fc-scxcj-3-24780310-0,21:25:24,21:34:03.418000,4116.0,513.6079711914,28.8500195307,서울특별시,서초구,4,21,24,29.0
router-84875df7fc-52vz8-7-9606163-0,10:53:16,11:07:53.650000,5725.0,864.7310180664,23.8340010586,경기도,고양시 덕양구,3,10,23,26.0
router-84875df7fc-cmkz9-1-9754739-0,11:39:27,11:52:36.791000,9440.0,789.8239746094,43.0273087327,경기도,수원시 권선구,3,11,30,1.0
router-84875df7fc-cmkz9-4-25201628-0,18:08:01,18:25:43.749000,9610.0,1061.5830078125,32.5890672189,경기도,성남시 분당구,3,18,23,6.0
router-84875df7fc-cmkz9-4-23097437-0,17:04:18,17:15:05.301000,5175.0,646.424987793,28.8200492738,경기도,고양시 덕양구,1,17,21,22.0
router-84875df7fc-8n4sw-7-52176919-0,13:06:02,13:28:33.974000,4854.0,1349.2669677734,12.95103224,서울특별시,종로구,0,13,20,40.0
router-84875df7fc-scxcj-5-9749115-0,23:23:49,23:28:50.710000,6338.0,299.9450073242,76.0699442993,서울특별시,금천구,4,23,24,0.0
router-84875df7fc-8n4sw-6-29915350-0,14:30:25,14:58:34.231000,7048.0,1688.8249511719,15.0239371951,서울특별시,영등포구,2,14,29,35.0
router-84875df7fc-b5nxc-7-28858393-0,18:03:48,18:14:03.390000,6180.0,615.7990112305,36.1286711967,경기도,평택시,1,18,28,10.0
router-84875df7fc-b5nxc-1-9380620-0,13:39:25,13:49:24.165000,3129.0,596.1719970703,18.8945473041,경기도,의정부시,3,13,30,15.0
router-84875df7fc-scxcj-0-9799279-0,08:31:24,08:49:33.821000,11815.0,1088.6870117188,39.0690800406,경기도,고양시 일산동구,4,8,31,14.0
router-84875df7fc-52vz8-0-8156307-0,13:53:03,14:13:08.818000,12804.0,1206.1379394531,38.2165244059,경기도,광주시,1,13,28,2.0
router-84875df7fc-52vz8-7-9812003-0,18:50:03,19:13:55.160000,5211.0,1432.5059814453,13.095652125,서울특별시,광진구,3,18,23,18.0
router-84875df7fc-cmkz9-2-6994241-0,08:33:33,09:04:51.171000,6587.0,1877.0059814453,12.6335239389,서울특별시,영등포구,0,8,20,50.0
router-84875df7fc-cmkz9-3-7713193-0,13:16:28,13:34:49.411000,6094.0,1096.1180419922,20.0146326942,서울특별시,영등포구,4,13,24,13.0
router-84875df7fc-52vz8-6-52434267-0,11:53:49,12:11:29.176000,7104.0,1057.3489990234,24.1872835021,경기도,광주시,3,11,23,14.0
router-84875df7fc-52vz8-3-14038381-0,09:21:19,09:25:53.932000,4533.0,273.5759887695,59.6499717442,경기도,안산시 상록구,4,9,24,2.0
router-84875df7fc-b5nxc-7-21688046-0,14:44:18,15:05:26.301000,6305.0,1267.3079833984,17.9104055978,서울특별시,영등포구,1,14,21,42.0
router-84875df7fc-scxcj-6-14993893-0,08:29:57,09:09:24.439000,13045.0,2365.7299804688,19.8509552602,서울특별시,영등포구,0,8,27,54.0
router-84875df7fc-scxcj-6-12958754-0,15:03:35,15:13:39.670000,3770.0,593.5180053711,22.867040051300002,서울특별시,강서구,3,15,23,17.0
router-84875df7fc-cmkz9-0-7916644-0,17:51:27,18:24:41.319000,9769.0,1993.5510253906,17.6410834496,경기도,광주시,2,17,29,11.0
router-84875df7fc-scxcj-7-57600376-0,09:54:50,10:08:05.448000,5198.0,793.6389770508,23.578479058,경기도,수원시 영통구,4,9,24,33.0
router-84875df7fc-cmkz9-7-46592261-0,11:45:26,12:03:42.307000,11865.0,1096.0720214844,38.9700668959,서울특별시,영등포구,0,11,20,6.0
router-84875df7fc-52vz8-0-6315361-0,18:08:55,18:21:59.363000,3035.0,771.3770141602,14.1642799817,서울특별시,강서구,2,18,22,13.0
router-84875df7fc-8n4sw-6-21576337-0,09:41:19,09:53:40.242000,5632.0,742.5780029297,27.3037982811,경기도,화성시,1,9,21,10.0
router-84875df7fc-8n4sw-3-7329915-0,13:49:43,14:05:58.482000,6721.0,969.7130126953,24.9512996972,경기도,고양시 일산동구,3,13,23,15.0
router-84875df7fc-8n4sw-6-29468845-0,06:45:50,06:49:38.021000,3120.0,228.2319946289,49.2130825841,서울특별시,성동구,2,6,29,0.0
router-84875df7fc-scxcj-6-16178131-0,13:16:37,13:38:57.267000,6125.0,1339.8570556641,16.4569794269,서울특별시,송파구,2,13,29,22.0
router-84875df7fc-b5nxc-4-71309489-0,15:17:45,15:34:15.999000,5678.0,985.9260253906,20.7325899445,서울특별시,금천구,2,15,29,34.0
router-84875df7fc-b5nxc-4-70530677-0,10:21:14,10:44:11.159000,12163.0,1376.0710449219,31.8201594035,경기도,시흥시,2,10,29,25.0
router-84875df7fc-b5nxc-4-49891777-0,15:42:54,16:03:39.701000,9176.0,1244.7590332031,26.5381484439,경기도,고양시 일산서구,0,15,20,29.0
router-84875df7fc-scxcj-7-55051897-0,07:29:15,07:36:16.047000,9073.0,420.908996582,77.6006221422,경기도,여주시,3,7,23,4.0
router-84875df7fc-cmkz9-7-64855627-0,14:57:17,15:07:18.814000,11006.0,599.8530273438,66.0521797739,경기도,화성시,1,14,28,8.0
router-84875df7fc-cmkz9-7-50903625-0,11:22:50,11:34:14.553000,4594.0,683.0900268555,24.2111571679,경기도,고양시 일산동구,2,11,22,23.0
router-84875df7fc-8n4sw-6-23757390-0,13:25:34,13:45:10.223000,5586.0,1170.7540283203,17.176622513,서울특별시,종로구,3,13,23,33.0
router-84875df7fc-cmkz9-4-23743172-0,11:19:06,11:33:01.344000,4694.0,836.0549926758,20.212067565,서울특별시,노원구,2,11,22,4.0
router-84875df7fc-cmkz9-1-6600500-0,09:12:11,09:39:11.388000,6159.0,1619.3540039062,13.6921265804,서울특별시,구로구,0,9,20,12.0
router-84875df7fc-8n4sw-6-28942249-0,14:34:52,14:56:07.438000,3236.0,1267.4720458984,9.1912086248,서울특별시,강남구,1,14,28,26.0
router-84875df7fc-cmkz9-4-29813959-0,05:31:01,05:33:57.929000,3117.0,174.1929931641,64.418205326,경기도,성남시 분당구,1,5,28,12.0
router-84875df7fc-scxcj-7-58799797-0,17:32:45,17:51:40.708000,6413.0,1135.2030029297,20.3371555047,서울특별시,영등포구,4,17,24,2.0
router-84875df7fc-b5nxc-6-11040146-0,12:01:45,12:24:30.173000,9802.0,1343.5629882812,26.2638970467,서울특별시,구로구,0,12,20,22.0
router-84875df7fc-scxcj-7-52108317-0,19:11:40,19:53:30.380000,14571.0,2509.419921875,20.9034763543,서울특별시,송파구,1,19,21,42.0
router-84875df7fc-8n4sw-4-14287150-0,16:02:35,16:12:42.096000,4922.0,599.2550048828,29.5687142462,경기도,파주시,2,16,29,14.0
router-84875df7fc-b5nxc-7-30926689-0,19:05:24,19:28:43.988000,14678.0,1400.7340087891,37.7236503636,경기도,의정부시,3,19,30,3.0
router-84875df7fc-8n4sw-7-70079817-0,14:20:14,14:45:24.179000,6706.0,1510.3740234375,15.9838554063,서울특별시,강남구,0,14,27,36.0
router-84875df7fc-8n4sw-3-6432421-0,12:30:51,12:52:18.864000,13019.0,1287.5699462891,36.40066323,경기도,화성시,0,12,20,19.0
router-84875df7fc-scxcj-2-7143021-0,07:14:25,07:29:27.889000,9127.0,899.9719848633,36.5091364538,경기도,수원시 팔달구,1,7,21,21.0
router-84875df7fc-b5nxc-2-6973336-0,19:55:54,20:19:57.406000,11055.0,1443.4050292969,27.5723024322,서울특별시,도봉구,1,19,21,40.0
router-84875df7fc-b5nxc-4-72418580-0,06:00:04,06:21:49.404000,13370.0,1305.3940429688,36.8716252838,경기도,안산시 상록구,3,6,30,23.0
router-84875df7fc-b5nxc-6-16627155-0,00:14:06,00:21:31.056000,4675.0,444.4899902344,37.8636198109,서울특별시,마포구,4,0,31,34.0
router-84875df7fc-8n4sw-7-77273556-0,13:30:06,13:46:36.092000,9687.0,989.3859863281,35.2473154885,서울특별시,강동구,3,13,30,4.0
router-84875df7fc-52vz8-6-60904578-0,09:47:08,10:01:33.426000,3548.0,863.258972168,14.7960234551,서울특별시,마포구,0,9,27,25.0
router-84875df7fc-cmkz9-4-25233096-0,18:35:51,19:05:54.935000,4647.0,1803.5389404297,9.275763126,서울특별시,용산구,3,18,23,32.0
router-84875df7fc-8n4sw-7-74547438-0,11:55:08,12:00:07.961000,6042.0,300.4450073242,72.3966099278,경기도,성남시 분당구,2,11,29,0.0
router-84875df7fc-8n4sw-7-63207976-0,21:24:09,21:49:34.251000,12005.0,1524.8409423828,28.3426282695,서울특별시,강서구,4,21,24,34.0
router-84875df7fc-b5nxc-7-23235083-0,08:27:15,08:52:39.323000,10820.0,1523.7020263672,25.5640534212,서울특별시,마포구,3,8,23,14.0
router-84875df7fc-52vz8-7-9653283-0,12:44:32,13:16:14.749000,8896.0,1884.9849853516,16.9898435525,서울특별시,동대문구,3,12,23,57.0
router-84875df7fc-b5nxc-4-55924916-0,08:54:23,09:10:14.359000,4926.0,951.8670043945,18.6303337737,경기도,수원시 장안구,3,8,23,19.0
router-84875df7fc-b5nxc-6-11311176-0,21:32:32,21:38:11.324000,5998.0,338.699005127,63.7521801752,경기도,의왕시,0,21,20,3.0
router-84875df7fc-52vz8-7-11461533-0,18:31:48,18:48:44.283000,3454.0,1015.117980957,12.249216577,서울특별시,동작구,0,18,27,23.0
router-84875df7fc-52vz8-6-53948175-0,07:27:08,07:30:38.405000,3085.0,211.2799987793,52.5653164718,경기도,안성시,4,7,24,0.0
router-84875df7fc-b5nxc-6-15706607-0,11:25:47,11:41:45.580000,5914.0,959.4199829102,22.1909074016,서울특별시,노원구,2,11,29,6.0
router-84875df7fc-b5nxc-3-10272289-0,10:28:33,10:47:09.875000,13832.0,1115.3549804688,44.6451586015,경기도,수원시 팔달구,3,10,30,21.0
router-84875df7fc-b5nxc-4-56584828-0,13:26:27,14:48:43.692000,8700.0,4922.5170898438,6.3625985301,서울특별시,중구,3,13,23,36.0
router-84875df7fc-cmkz9-1-7521846-0,10:28:12,10:43:13.686000,4440.0,900.0869750977,17.7582838573,서울특별시,동대문구,3,10,23,0.0
router-84875df7fc-cmkz9-7-54184596-0,19:33:08,19:51:55.143000,3592.0,1127.6149902344,11.4677439658,경기도,부천시,3,19,23,22.0
router-84875df7fc-52vz8-6-68289213-0,17:10:15,17:26:30.711000,3592.0,970.7559814453,13.3207523282,경기도,수원시 권선구,3,17,30,15.0
router-84875df7fc-cmkz9-7-69707523-0,17:39:47,17:53:51.995000,5876.0,844.5980224609,25.0457607494,경기도,고양시 일산동구,3,17,30,6.0
router-84875df7fc-scxcj-4-7778947-1,08:34:17,08:49:51.133000,9040.0,929.5180053711,35.0116940306,경기도,성남시 중원구,4,8,24,14.0
router-84875df7fc-scxcj-5-8635051-0,22:13:46,22:26:26.808000,4238.0,760.8579711914,20.0520998369,경기도,화성시,1,22,21,17.0
router-84875df7fc-52vz8-3-16002306-0,14:11:48,14:19:21.132000,3328.0,454.7279968262,26.3471791568,경기도,수원시 영통구,0,14,27,10.0
router-84875df7fc-scxcj-7-55113020-0,08:04:43,08:25:27.284000,3823.0,1244.9029541016,11.055319577,경기도,부천시,3,8,23,24.0
router-84875df7fc-8n4sw-7-60046315-0,16:38:36,16:48:48.423000,3357.0,612.3319702148,19.736353135,서울특별시,성동구,3,16,23,10.0
router-84875df7fc-cmkz9-7-62098806-0,10:43:25,11:05:43.214000,6577.0,1337.748046875,17.6992970054,서울특별시,용산구,0,10,27,39.0
router-84875df7fc-scxcj-7-67030342-0,07:31:56,08:05:43.825000,11786.0,2028.2220458984,20.919603002,경기도,안양시 동안구,1,7,28,30.0
router-84875df7fc-b5nxc-5-10712916-0,15:20:07,15:38:36.741000,5619.0,1109.9680175781,18.2243088807,경기도,고양시 일산동구,0,15,27,25.0
router-84875df7fc-scxcj-2-7732366-0,20:44:27,21:07:54.503000,8856.0,1404.0269775391,22.707255993,경기도,부천시,2,20,22,49.0
router-84875df7fc-52vz8-4-30402157-0,07:43:12,07:58:14.852000,5435.0,900.2509765625,21.7339392118,경기도,남양주시,3,7,30,25.0
router-84875df7fc-52vz8-3-12287098-0,23:33:59,23:42:56.030000,3441.0,535.1740112305,23.1468638986,경기도,고양시 일산동구,0,23,20,16.0
router-84875df7fc-scxcj-2-9597762-0,14:11:55,14:37:13.723000,3550.0,1499.0360107422,8.5254789801,서울특별시,강남구,1,14,28,18.0
router-84875df7fc-cmkz9-4-24732562-0,11:12:52,11:30:11.624000,13881.0,1040.5469970703,48.0243565554,경기도,하남시,3,11,23,8.0
router-84875df7fc-8n4sw-0-5294362-0,16:21:26,16:48:46.692000,14682.0,1640.4649658203,32.219645711,경기도,파주시,3,16,23,34.0
router-84875df7fc-b5nxc-4-65737324-0,08:58:06,09:08:06.683000,6086.0,600.3369750977,36.4955032071,경기도,성남시 수정구,0,8,27,13.0
router-84875df7fc-cmkz9-7-65470755-0,19:09:15,19:19:15.897000,8305.0,600.7039794922,49.7716030203,서울특별시,서초구,1,19,28,0.0
router-84875df7fc-scxcj-7-49912900-0,21:00:49,21:06:20.509000,4075.0,331.3129882812,44.278372774,서울특별시,서초구,0,21,20,13.0
router-84875df7fc-52vz8-0-5478426-0,07:33:36,07:57:22.349000,7639.0,1426.2800292969,19.2812066601,경기도,시흥시,0,7,20,2.0
router-84875df7fc-scxcj-6-15860243-0,18:49:39,18:54:39.108000,3413.0,300.2760009766,40.9183549802,경기도,의정부시,1,18,28,6.0
router-84875df7fc-scxcj-2-7319550-0,15:42:46,15:56:05.144000,4664.0,797.9899902344,21.0408654312,경기도,안산시 단원구,1,15,21,30.0
router-84875df7fc-8n4sw-6-23528073-0,09:43:43,10:15:17.085000,11217.0,1883.6280517578,21.4379903518,서울특별시,성북구,3,9,23,14.0
router-84875df7fc-cmkz9-3-7082622-0,10:23:29,10:40:16.638000,7712.0,1006.4279785156,27.5858785652,서울특별시,금천구,2,10,22,1.0
router-84875df7fc-scxcj-7-69792047-0,11:07:31,11:37:21.141000,12603.0,1790.1960449219,25.3440399048,경기도,광명시,2,11,29,7.0
router-84875df7fc-52vz8-3-13883516-0,20:16:20,20:29:07.132000,10987.0,767.2659912109,51.5508317234,경기도,고양시 일산동구,3,20,23,15.0
router-84875df7fc-cmkz9-3-9181139-0,06:16:27,06:40:49.932000,12079.0,1461.4990234375,29.7532870721,경기도,부천시,2,6,29,40.0
router-84875df7fc-52vz8-6-62180243-0,18:58:51,19:10:00.574000,4415.0,669.5900268555,23.7369126817,경기도,성남시 분당구,0,18,27,21.0
router-84875df7fc-8n4sw-7-61627496-0,11:39:18,11:51:51.604000,11505.0,752.1879882812,55.063362677,서울특별시,강서구,4,11,24,7.0
router-84875df7fc-8n4sw-7-53436758-0,23:23:09,23:37:55.177000,8160.0,885.1140136719,33.1889446402,서울특별시,광진구,0,23,20,23.0
router-84875df7fc-scxcj-6-17155170-0,09:07:36,09:20:24.625000,4575.0,768.7730102539,21.4237489874,경기도,여주시,4,9,31,15.0
router-84875df7fc-8n4sw-7-59351713-0,12:20:16,12:31:56.763000,8075.0,697.1309814453,41.6994808346,경기도,여주시,3,12,23,5.0
router-84875df7fc-8n4sw-7-76622714-0,09:29:30,09:44:51.001000,10574.0,921.1290283203,41.3258065153,경기도,용인시 처인구,3,9,30,7.0
router-84875df7fc-b5nxc-7-30937626-0,19:17:11,19:29:42.553000,3774.0,751.6199951172,18.0761556215,경기도,용인시 기흥구,3,19,30,22.0
router-84875df7fc-cmkz9-5-9127940-0,16:28:47,16:39:14.183000,7079.0,621.6300048828,40.9960906002,경기도,양주시,3,16,23,3.0
router-84875df7fc-52vz8-5-8031498-0,20:13:26,20:26:17.653000,3996.0,771.5579833984,18.644872206,경기도,평택시,2,20,22,14.0
router-84875df7fc-scxcj-3-30290883-0,14:08:50,14:33:51.037000,9804.0,1500.1159667969,23.5277810391,경기도,성남시 수정구,3,14,30,36.0
router-84875df7fc-52vz8-0-8394030-0,10:40:53,10:50:53.883000,5281.0,600.3729858398,31.6663148549,경기도,의왕시,2,10,29,11.0
router-84875df7fc-52vz8-6-49971831-0,08:44:35,09:00:41.184000,4240.0,965.216003418,15.8140767931,서울특별시,은평구,2,8,22,33.0
router-84875df7fc-cmkz9-6-13116730-0,11:28:45,11:38:46.258000,3986.0,600.3239746094,23.9030933411,서울특별시,금천구,3,11,23,15.0
router-84875df7fc-scxcj-7-68497255-0,17:38:33,17:47:54.219000,4531.0,559.9520263672,29.1303526586,서울특별시,마포구,1,17,28,10.0
router-84875df7fc-8n4sw-2-9015521-0,07:38:45,08:10:53.634000,5216.0,1927.9350585938,9.739747154,서울특별시,은평구,2,7,29,28.0
router-84875df7fc-b5nxc-4-53285055-0,05:21:38,05:27:19.680000,3315.0,340.8070068359,35.0168856879,경기도,수원시 권선구,2,5,22,16.0
router-84875df7fc-52vz8-5-8240618-0,14:34:36,14:49:35.919000,4581.0,900.2369995117,18.3191759603,서울특별시,서초구,3,14,23,20.0
router-84875df7fc-b5nxc-6-12698744-0,16:26:16,16:37:51.927000,5068.0,695.0079956055,26.2512087852,경기도,화성시,3,16,23,11.0
